geolocation_zip_code_prefix,lat_d_mean,lng_d_mean,city,state
2314,-23.461942709644717,-46.59866111498821,sao paulo,SP
2315,-23.4596411704926,-46.60038500096467,sao paulo,SP
2316,-23.46241126652925,-46.594244302574886,sao paulo,SP
2317,-23.45818538911805,-46.59351251921854,sao paulo,SP
2318,-23.451130537212755,-46.59025860597709,sao paulo,SP
2319,-23.449595446025505,-46.593089194816265,sao paulo,SP
2320,-23.451045098581975,-46.59848878923603,sao paulo,SP
2321,-23.447081765983096,-46.589127944607114,sao paulo,SP
2322,-23.44585699859461,-46.5941297198299,sao paulo,SP
2323,-23.44094169636119,-46.581150658564454,sao paulo,SP
2324,-23.445445641553924,-46.58621191128423,sao paulo,SP
2325,-23.45383538449017,-46.58542748246795,sao paulo,SP
2326,-23.446581747246444,-46.57658828289021,sao paulo,SP
2327,-23.443463407896612,-46.5752345258378,sao paulo,SP
2328,-23.527523068888982,-46.585722498336516,sao paulo,SP
2330,-23.485794802243415,-46.61792597536501,sao paulo,SP
2331,-23.483569528613852,-46.61583647642698,sao paulo,SP
2332,-23.484638289350414,-46.62229173802939,sao paulo,SP
2333,-23.480593598478,-46.62141698929808,sao paulo,SP
2334,-23.484251448721555,-46.619720935278295,sao paulo,SP
2335,-23.483402380427837,-46.61724798656769,sao paulo,SP
2336,-23.480956719172305,-46.61743286766895,sao paulo,SP
2337,-23.4787821268394,-46.614730112614694,sao paulo,SP
2338,-23.47468376297781,-46.618044157959844,sao paulo,SP
2339,-23.47777738428034,-46.61562963898283,sao paulo,SP
2340,-23.45531184884729,-46.615843808639575,sao paulo,SP
2341,-23.465744070834806,-46.61542087256393,sao paulo,SP
2342,-23.47383108073975,-46.61062587944718,sao paulo,SP
2344,-23.469576099962154,-46.61033079339513,sao paulo,SP
2345,-23.46862347727612,-46.6163016434943,sao paulo,SP
2346,-23.472004872323875,-46.60844051151254,sao paulo,SP
2347,-23.462817826583926,-46.60691120750051,sao paulo,SP
2349,-23.45996251129224,-46.60431136359511,sao paulo,SP
2350,-23.458053635294927,-46.60394769589838,sao paulo,SP
2351,-23.454773239770688,-46.59950618167982,sao paulo,SP
2352,-23.45425172308684,-46.596159590777965,sao paulo,SP
2353,-23.452628659785415,-46.60534520521928,sao paulo,SP
2354,-23.455019823232174,-46.60433744580438,sao paulo,SP
2355,-23.454223080989763,-46.611104955329864,sao paulo,SP
2356,-23.45093438138402,-46.61166740002448,sao paulo,SP
2357,-23.44758260508164,-46.61386722122596,sao paulo,SP
2358,-23.44826023053741,-46.609284695348606,sao paulo,SP
2359,-23.445993870541372,-46.61898066019812,sao paulo,SP
2360,-23.437007988257413,-46.57771258438444,sao paulo,SP
2361,-23.436556355484303,-46.581604837109786,sao paulo,SP
2362,-23.435483331435037,-46.57266340714739,sao paulo,SP
2363,-23.432312126991345,-46.57608945570046,sao paulo,SP
2365,-23.43057190235975,-46.58420355805387,sao paulo,SP
2366,-23.437304302787638,-46.59181787470551,sao paulo,SP
2367,-23.42130526662246,-46.5897498118336,sao paulo,SP
2368,-23.403566829709924,-46.579031604417,sao paulo,SP
2370,-23.46271042318873,-46.62197669164765,sao paulo,SP
2371,-23.45901472098675,-46.618676577171286,sao paulo,SP
2372,-23.460055644686523,-46.624546423616636,sao paulo,SP
2374,-23.453516721740716,-46.62174070692917,sao paulo,SP
2375,-23.454854906895687,-46.625110620788945,sao paulo,SP
2376,-23.45767554856886,-46.627986915141044,sao paulo,SP
2377,-23.45680358332485,-46.63164864749001,sao paulo,SP
2378,-23.45357460686879,-46.630126350658344,sao paulo,SP
2401,-23.49420398813978,-46.626016901450775,sao paulo,SP
2402,-23.49006020639289,-46.6272815381743,sao paulo,SP
2403,-23.493969124115523,-46.62846110648243,sao paulo,SP
2404,-23.491320168118435,-46.62915046575273,sao paulo,SP
2405,-23.48899233461786,-46.63304998921047,sao paulo,SP
2406,-23.487806886091654,-46.63039553952144,sao paulo,SP
2407,-23.485172450211508,-46.62462423478033,sao paulo,SP
2408,-23.48249524066188,-46.62748549363637,sao paulo,SP
2409,-23.478004711543978,-46.62521070182589,sao paulo,SP
2410,-23.475775754587506,-46.62303467213462,sao paulo,SP
2411,-23.475861971513858,-46.62419651063638,sao paulo,SP
2413,-23.481681109497625,-46.63500813372732,sao paulo,SP
2415,-23.473591393807826,-46.63164416823086,sao paulo,SP
2416,-23.479057472036,-46.62871381335381,sao paulo,SP
2417,-23.477488520329715,-46.63004739992854,sao paulo,SP
2418,-23.470545713987676,-46.62912332676171,sao paulo,SP
2419,-23.477035825605864,-46.64026262084492,sao paulo,SP
2420,-23.475420767252103,-46.63591587915334,sao paulo,SP
2421,-23.473779661776533,-46.633163107112246,sao paulo,SP
2422,-23.471020803142398,-46.63670719865029,sao paulo,SP
2423,-23.46821429955274,-46.63363203806612,sao paulo,SP
2430,-23.48154699605299,-46.645494413704036,sao paulo,SP
2431,-23.48711189572618,-46.63609053926681,sao paulo,SP
2432,-23.485918903160076,-46.63516367023238,sao paulo,SP
2433,-23.481458412881956,-46.63630378382552,sao paulo,SP
2435,-23.48046840932128,-46.6412762685695,sao paulo,SP
2436,-23.478870409146793,-46.635697542977084,sao paulo,SP
2440,-23.47785515373345,-46.64791816705174,sao paulo,SP
2441,-23.47273629828164,-46.64128415855803,sao paulo,SP
2442,-23.473235310023103,-46.64412291376467,sao paulo,SP
2443,-23.473130617768035,-46.647463379269674,sao paulo,SP
2450,-23.49848798588214,-46.637889379214805,sao paulo,SP
2451,-23.499820284382114,-46.64187762840079,sao paulo,SP
2452,-23.500474038277712,-46.64401884423253,sao paulo,SP
2460,-23.49048257438058,-46.6378696026137,sao paulo,SP
2461,-23.491534602299907,-46.639392509511474,sao paulo,SP
2462,-23.49228483651755,-46.64124181777519,sao paulo,SP
2463,-23.48857373825554,-46.64496310292236,sao paulo,SP
2464,-23.488212035337405,-46.65145081040514,sao paulo,SP
2465,-23.483648458703055,-46.656654092445635,sao paulo,SP
2466,-23.4953231177946,-46.64264009905024,sao paulo,SP
2467,-23.491428496997315,-46.646076501631484,sao paulo,SP
2468,-23.48851002235646,-46.64943032416613,sao paulo,SP
2469,-23.485291190329395,-46.644892576269044,sao paulo,SP
2470,-23.48507146902521,-46.64940334845537,sao paulo,SP
2471,-23.481301793426738,-46.65278835470991,sao paulo,SP
2472,-23.476981811262938,-46.655253468396936,sao paulo,SP
2473,-23.47771896324056,-46.65169872090987,sao paulo,SP
2474,-23.477494643803812,-46.6553036660789,sao paulo,SP
2475,-23.481059081597326,-46.64630746073055,sao paulo,SP
2478,-23.477421595671984,-46.659704878631175,sao paulo,SP
2479,-23.475102665760865,-46.656958921216926,sao paulo,SP
2510,-23.51277946386602,-46.651665384236004,sao paulo,SP
2512,-23.513605740434276,-46.659729681995096,sao paulo,SP
2513,-23.513135393002216,-46.65582925517464,sao paulo,SP
2514,-23.510609474593288,-46.655475741580055,sao paulo,SP
2515,-23.51037291232327,-46.6576603878989,sao paulo,SP
2516,-23.509456662299343,-46.65946659979615,sao paulo,SP
2517,-23.507241732871524,-46.66409933982721,sao paulo,SP
2518,-23.51001136299996,-46.666216674949204,sao paulo,SP
2519,-23.501095215521907,-46.65251958400688,sao paulo,SP
2520,-23.50287603040786,-46.655254845252756,sao paulo,SP
2521,-23.503822615781615,-46.66502393572192,sao paulo,SP
2522,-23.50416639510154,-46.65880161006182,sao paulo,SP
2523,-23.505486842622783,-46.65575068763937,sao paulo,SP
2525,-23.50408419335604,-46.64774702604496,sao paulo,SP
2526,-23.50363122454323,-46.646661545559716,sao paulo,SP
2530,-23.500671681058652,-46.66051458713693,sao paulo,SP
2531,-23.501532489403214,-46.652356916224996,sao paulo,SP
2532,-23.499720932872638,-46.65549338155168,sao paulo,SP
2533,-23.497602748726415,-46.654975790786764,sao paulo,SP
2534,-23.496752162534847,-46.65321622934835,sao paulo,SP
2535,-23.497457602873745,-46.6490499558049,sao paulo,SP
2537,-23.491583108953517,-46.651912247979716,sao paulo,SP
2538,-23.498737450081613,-46.6548785532695,sao paulo,SP
2539,-23.495050165761402,-46.65850878854283,sao paulo,SP
2540,-23.489344859203978,-46.65619610117192,sao paulo,SP
2541,-23.48616245536798,-46.65575905096625,sao paulo,SP
2542,-23.486616627211863,-46.658693605947086,sao paulo,SP
2543,-23.48326658032696,-46.66077458071302,sao paulo,SP
2544,-23.488891027376596,-46.660660353015686,sao paulo,SP
2545,-23.49263010534127,-46.66252958039528,sao paulo,SP
2550,-23.507580928094647,-46.67158408027409,sao paulo,SP
2551,-23.50285085194795,-46.66971142993681,sao paulo,SP
2552,-23.497718603259425,-46.6632314796663,sao paulo,SP
2553,-23.49902355741781,-46.666415020618075,sao paulo,SP
2555,-23.494030995504282,-46.666108596430945,sao paulo,SP
2556,-23.497977282483713,-46.66947936808847,sao paulo,SP
2557,-23.498131093772386,-46.672581238822865,sao paulo,SP
2558,-23.495921670420923,-46.67467200634567,sao paulo,SP
2559,-23.493097529494964,-46.67242185991199,sao paulo,SP
2560,-23.494556198502384,-46.671037223696665,sao paulo,SP
2561,-23.492293870879962,-46.675177624626265,sao paulo,SP
2562,-23.487442702287588,-46.67405037965284,sao paulo,SP
2563,-23.490042683128657,-46.6692172570493,sao paulo,SP
2564,-23.48833899032396,-46.66824185620032,sao paulo,SP
2565,-23.486348084655273,-46.668210920908514,sao paulo,SP
2566,-23.48295751686499,-46.668706692249295,sao paulo,SP
2567,-23.480643306314278,-46.668515733428116,sao paulo,SP
2610,-23.47744242462777,-46.66485055198693,sao paulo,SP
2611,-23.469082837248017,-46.65570770183759,sao paulo,SP
2612,-23.47289573496644,-46.663878508154085,sao paulo,SP
2613,-23.473368666673306,-46.66036524526049,sao paulo,SP
2614,-23.472486287707298,-46.65618475476599,sao paulo,SP
2615,-23.4713679985634,-46.65484864089155,sao paulo,SP
2616,-23.46782993014943,-46.65449225860051,sao paulo,SP
2617,-23.466401539269448,-46.65869529017828,sao paulo,SP
2618,-23.467447370575158,-46.65056576107563,sao paulo,SP
2630,-23.463688080092815,-46.641491848659946,sao paulo,SP
2631,-23.458721695475784,-46.64648979420046,sao paulo,SP
2632,-23.462921792287798,-46.650476801947434,sao paulo,SP
2633,-23.461610704758197,-46.65167265047789,sao paulo,SP
2634,-23.458503952374585,-46.651192223667735,sao paulo,SP
2635,-23.45619061677663,-46.64381351230427,sao paulo,SP
2636,-23.453816683441175,-46.645255169024715,sao paulo,SP
2637,-23.454787166618587,-46.64927917559677,sao paulo,SP
2649,-23.460615090790782,-46.66266014929829,sao paulo,SP
2650,-23.46176049244843,-46.65641894187405,sao paulo,SP
2651,-23.460865763064373,-46.658782324477066,sao paulo,SP
2652,-23.457743278625284,-46.65650065312335,sao paulo,SP
2670,-23.465764714733425,-46.664182620246436,sao paulo,SP
2671,-23.46650102509699,-46.6636867917807,sao paulo,SP
2672,-23.46171720870254,-46.66563318414347,sao paulo,SP
2673,-23.459941204334502,-46.67302169085433,sao paulo,SP
2674,-23.460632452279732,-46.668601037502235,sao paulo,SP
2675,-23.456468870784555,-46.67083360532451,sao paulo,SP
2679,-23.45690298070881,-46.66493719165635,sao paulo,SP
2680,-23.447270140315354,-46.67134308320616,sao paulo,SP
2710,-23.508476509718538,-46.673398769893275,sao paulo,SP
2712,-23.506421548242223,-46.67926036084739,sao paulo,SP
2713,-23.506794910490534,-46.68505196389191,sao paulo,SP
2714,-23.506104242484106,-46.687129356969585,sao paulo,SP
2715,-23.504438396421694,-46.683668002018536,sao paulo,SP
2716,-23.494099672859,-46.68451273134409,sao paulo,SP
2717,-23.490520226099445,-46.684528418051876,sao paulo,SP
2720,-23.493748631083363,-46.67488263107867,sao paulo,SP
2721,-23.501227256058616,-46.67503941582116,sao paulo,SP
2722,-23.500684007439578,-46.677861010568655,sao paulo,SP
2723,-23.49966206345526,-46.68004033168703,sao paulo,SP
2724,-23.497763460235653,-46.68170677069036,sao paulo,SP
2725,-23.500378247821565,-46.68340690593802,sao paulo,SP
2726,-23.50090855320713,-46.68708632264368,sao paulo,SP
2727,-23.498020865454215,-46.685609637189415,sao paulo,SP
2728,-23.495651855996176,-46.688160946385345,sao paulo,SP
2729,-23.503207283020465,-46.690279656153464,sao paulo,SP
2730,-23.49779983502474,-46.69069776449193,sao paulo,SP
2731,-23.498366696997767,-46.69307672551809,sao paulo,SP
2732,-23.499721486915263,-46.695626612229255,sao paulo,SP
2733,-23.495375406815967,-46.69525506817502,sao paulo,SP
2734,-23.492044247703525,-46.69549560096681,sao paulo,SP
2735,-23.492599968006385,-46.6934503129777,sao paulo,SP
2736,-23.49006316979152,-46.690912177707865,sao paulo,SP
2737,-23.4870009519538,-46.690451405777665,sao paulo,SP
2738,-23.491781804269717,-46.688747403227715,sao paulo,SP
2739,-23.48023758891721,-46.68272662472051,sao paulo,SP
2750,-23.493687109189523,-46.67966881719232,sao paulo,SP
2751,-23.49108164548618,-46.68201207792638,sao paulo,SP
2752,-23.49434753179691,-46.68281277035901,sao paulo,SP
2754,-23.49047517579459,-46.67780073479827,sao paulo,SP
2755,-23.48800287823144,-46.67972964801389,sao paulo,SP
2756,-23.486094546481617,-46.677385766990724,sao paulo,SP
2757,-23.48668844184392,-46.68531515935855,sao paulo,SP
2758,-23.484320260547097,-46.684347731314375,sao paulo,SP
2759,-23.48314780085969,-46.681769934825795,sao paulo,SP
2762,-23.482526907692385,-46.67543430587408,sao paulo,SP
2763,-23.47854020465692,-46.67623274594491,sao paulo,SP
2764,-23.480080434016173,-46.67692838377767,sao paulo,SP
2765,-23.476676334657494,-46.673548677232255,sao paulo,SP
2801,-23.483455150976052,-46.700448063435125,sao paulo,SP
2802,-23.486875697831046,-46.69528435138039,sao paulo,SP
2803,-23.48684831658876,-46.69367184161425,sao paulo,SP
2804,-23.483129180838674,-46.69816731752537,sao paulo,SP
2805,-23.479236250988066,-46.69790032604559,sao paulo,SP
2806,-23.474532398536113,-46.69919185448622,sao paulo,SP
2807,-23.473845504724196,-46.700694701282295,sao paulo,SP
2808,-23.46843800760537,-46.703014934954716,sao paulo,SP
2809,-23.47170022850727,-46.703637736025534,sao paulo,SP
2811,-23.476191149253747,-46.7027900738615,sao paulo,SP
2813,-23.450356567338304,-46.711877587124285,sao paulo,SP
2814,-23.45806039609417,-46.707823545466425,sao paulo,SP
2815,-23.444672540128238,-46.71441539009254,sao paulo,SP
2817,-23.463229827435228,-46.702440851304175,sao paulo,SP
2820,-23.447067229677735,-46.71027640925354,sao paulo,SP
2831,-23.478039253488745,-46.69165500092038,sao paulo,SP
2832,-23.481248349843707,-46.69361642962875,sao paulo,SP
2834,-23.47521830712349,-46.69263524158511,sao paulo,SP
2835,-23.471584136435194,-46.69453293811981,sao paulo,SP
2836,-23.47238594309829,-46.69666405684513,sao paulo,SP
2837,-23.463975621153295,-46.69974974420687,sao paulo,SP
2839,-23.477579756854865,-46.68295254005336,sao paulo,SP
2840,-23.482453166977184,-46.69000450878927,sao paulo,SP
2841,-23.48013146770001,-46.68627138201298,sao paulo,SP
2842,-23.475964265701318,-46.6872783040419,sao paulo,SP
2844,-23.471652116660493,-46.687467804461136,sao paulo,SP
2845,-23.46865070103275,-46.69199552597979,sao paulo,SP
2846,-23.46275022233269,-46.69743878435797,sao paulo,SP
2847,-23.464491628820163,-46.69188386253069,sao paulo,SP
2848,-23.463773746447895,-46.68988768722361,sao paulo,SP
2849,-23.46393143852255,-46.68749872266505,sao paulo,SP
2850,-23.463466380822,-46.68320346049131,sao paulo,SP
2851,-23.459380170777315,-46.69187410278525,sao paulo,SP
2853,-23.45723172291093,-46.69493849087216,sao paulo,SP
2854,-23.456763194390728,-46.69762051949606,sao paulo,SP
2855,-23.456169940787056,-46.700596233858185,sao paulo,SP
2856,-23.45357373349611,-46.69349278484749,sao paulo,SP
2857,-23.613904104928892,-46.73797150156235,sao paulo,SP
2858,-23.447144480166973,-46.70135127870582,sao paulo,SP
2859,-23.44264929838603,-46.70833977657526,sao paulo,SP
2860,-23.461884433147773,-46.68427233788283,sao paulo,SP
2861,-23.469813495867356,-46.67173426169208,sao paulo,SP
2862,-23.47506566028859,-46.68023320548273,sao paulo,SP
2863,-23.47384812671987,-46.674260002477276,sao paulo,SP
2864,-23.472395877435225,-46.68148733495008,sao paulo,SP
2866,-23.46783121943127,-46.68101384056836,sao paulo,SP
2867,-23.46973410643726,-46.683357576826154,sao paulo,SP
2870,-23.461406295037666,-46.677433120466866,sao paulo,SP
2871,-23.46271581114559,-46.675253519948285,sao paulo,SP
2872,-23.46264843527613,-46.6714067629638,sao paulo,SP
2873,-23.457056048596872,-46.68237827413539,sao paulo,SP
2874,-23.456106646931545,-46.67721235339902,sao paulo,SP
2875,-23.461595293006955,-46.681848453158786,sao paulo,SP
2877,-23.451314025501066,-46.68055426680427,sao paulo,SP
2878,-23.452075901625932,-46.687053455135484,sao paulo,SP
2879,-23.448980648952592,-46.69773264824223,sao paulo,SP
2880,-23.46667031456142,-46.671930628610475,sao paulo,SP
2881,-23.466981276346317,-46.67514247018947,sao paulo,SP
2882,-23.47077365592128,-46.668710121571934,sao paulo,SP
2883,-23.439496503553812,-46.71536135331329,sao paulo,SP
2910,-23.505122393103306,-46.69935999993842,sao paulo,SP
2911,-23.50406140272049,-46.703271807540986,sao paulo,SP
2912,-23.50569367440477,-46.708974341066224,sao paulo,SP
2913,-23.503306062332307,-46.71293775975254,sao paulo,SP
2914,-23.50300670371564,-46.70990888657128,sao paulo,SP
2915,-23.50020850844183,-46.70495444634116,sao paulo,SP
2916,-23.49391459217713,-46.71453625259816,sao paulo,SP
2917,-23.498029526485162,-46.713088548170795,sao paulo,SP
2918,-23.496247975427735,-46.71575692487364,sao paulo,SP
2919,-23.49287256502061,-46.71736600343998,sao paulo,SP
2920,-23.49045244964199,-46.72082250165471,sao paulo,SP
2925,-23.501912439935445,-46.69808830047461,sao paulo,SP
2926,-23.499853748001634,-46.70067719008197,sao paulo,SP
2927,-23.49773898785988,-46.70476845586569,sao paulo,SP
2928,-23.494572674307637,-46.704033216054235,sao paulo,SP
2929,-23.492936472878583,-46.706171505507974,sao paulo,SP
2930,-23.49086748760692,-46.708274169927655,sao paulo,SP
2931,-23.497288725909222,-46.709667721330476,sao paulo,SP
2932,-23.491378386057296,-46.711088166551846,sao paulo,SP
2934,-23.486954810839226,-46.70448045908911,sao paulo,SP
2935,-23.48891618311761,-46.716452162616704,sao paulo,SP
2936,-23.48601388119643,-46.717868285364254,sao paulo,SP
2937,-23.48474612361732,-46.72038796744899,sao paulo,SP
2938,-23.468404309368758,-46.72221378060794,sao paulo,SP
2939,-23.483141446373597,-46.73008980889886,sao paulo,SP
2940,-23.480551763247327,-46.723610462683574,sao paulo,SP
2941,-23.478742936081275,-46.72283307257747,sao paulo,SP
2942,-23.476027972597826,-46.72257022264617,sao paulo,SP
2943,-23.476738001141307,-46.72506350079506,sao paulo,SP
2944,-23.475360678104668,-46.726072463614315,sao paulo,SP
2945,-23.48275892150785,-46.7267411653221,sao paulo,SP
2951,-23.473594244346582,-46.72230208241636,sao paulo,SP
2955,-23.468097827824916,-46.720225972221556,sao paulo,SP
2957,-23.467156901697468,-46.72251652602012,sao paulo,SP
2960,-23.494907256136464,-46.70147944244578,sao paulo,SP
2961,-23.49293894393271,-46.6997981134881,sao paulo,SP
2962,-23.48983551893274,-46.70235081399457,sao paulo,SP
2963,-23.486918930131534,-46.700578592892555,sao paulo,SP
2964,-23.485650946646242,-46.70546631863974,sao paulo,SP
2965,-23.48381151709276,-46.706358538408416,sao paulo,SP
2967,-23.481043224713744,-46.70415368016627,sao paulo,SP
